l30_4,county,Total,countyname,usda,state_flag,hud,USDAper100,hudper100,ST_Total,ST_Unitsnoasst,ST_per100_No_Assisted,ST_usda,ST_Units_no_USDA,ST_Per100_No_USDA,ST_hud,ST_Units,ST_Units_No_HUD,ST_per100,ST_per100_No_HUD,ST_USDAper100,ST_Hudper100,MinEli,MaxEli,State_Name,Unitsnoasst,units,Units_no_usda,Per100_No_USDA,Units_No_HUD,Per100_No_HUD,per100,per100_no_assisted
17000,48291,1459.3809082,Liberty,190,0,159,13.019219241,10.895030838,,,,,,,,,,,,,,,,Texas,845.25949954,1194.2594995,1004.2594995,68.814076836,1035.2594995,70.938265239,81.833296077,57.919045998
10400,48293,446.71700078,Limestone,92,0,67,20.594694144,14.998309866,,,,,,,,,,,,,,,,Texas,99.43452226,258.43452226,166.43452226,37.257261749,191.43452226,42.853646028,57.851955893,22.258951884
13100,48303,9760,Lubbock,41,0,913,0.4200819672,9.3545081967,,,,,,,,,,,,,,,,Texas,2599,3553,3512,35.983606557,2640,27.049180328,36.403688525,26.629098361
13150,48309,8345,McLennan,105,0,1239,1.2582384661,14.847213901,,,,,,,,,,,,,,,,Texas,1828,3172,3067,36.752546435,1933,23.163571001,38.010784901,21.905332534
11550,48321,1121.1827586,Matagorda,146,0,276,13.021962644,24.616860889,,,,,,,,,,,,,,,,Texas,380.2862069,802.2862069,656.2862069,58.535167603,526.2862069,46.940269358,71.557130247,33.918306714
10400,48323,1338.2549421,Maverick,67,0,417,5.006519901,31.15998207,,,,,,,,,,,,,,,,Texas,557.51670075,1041.5167007,974.51670075,72.819959047,624.51670075,46.666496878,77.826478948,41.659976977
11050,48325,384.42370806,Medina,70,0,103,18.209074657,26.79335271,,,,,,,,,,,,,,,,Texas,89.453098212,262.45309821,192.45309821,50.062754762,159.45309821,41.478476709,68.271829419,23.269402052
12500,48329,2057,Midland,0,0,209,0,10.160427807,,,,,,,,,,,,,,,,Texas,829,1038,1038,50.461837628,829,40.30140982,50.461837628,40.30140982
10400,48331,650.60748219,Milam,130,0,113,19.981325693,17.368383103,,,,,,,,,,,,,,,,Texas,239.66003563,482.66003563,352.66003563,54.204731007,369.66003563,56.817673598,74.1860567,36.836347904
17000,48339,5569.6760316,Montgomery,72,0,1140,1.2927143265,20.467976836,,,,,,,,,,,,,,,,Texas,2079.8861765,3291.8861765,3219.8861765,57.811013751,2151.8861765,38.635751241,59.103728077,37.343036914
11050,48341,363.78348214,Moore,37,0,31,10.170885105,8.5215523853,,,,,,,,,,,,,,,,Texas,198.06919643,266.06919643,229.06919643,62.968553459,235.06919643,64.617886179,73.139438564,54.447001074
12250,48347,2419.2361809,Nacogdoches,36,0,427,1.4880729829,17.650198991,,,,,,,,,,,,,,,,Texas,708.73047053,1171.7304705,1135.7304705,46.945828584,744.73047053,30.783702576,48.433901567,29.295629593
11350,48349,1026.0531112,Navarro,26,0,223,2.5339818882,21.733767733,,,,,,,,,,,,,,,,Texas,402.51366832,651.51366832,625.51366832,60.963088704,428.51366832,41.763302859,63.497070593,39.229320971
12300,48355,8429.1048213,Nueces,35,0,2296,0.4152279601,27.238954179,,,,,,,,,,,,,,,,Texas,1672.0390821,4003.0390821,3968.0390821,47.07545067,1707.0390821,20.251724451,47.49067863,19.836496491
13400,48361,2247.0035133,Orange,50,0,249,2.2251856619,11.081424596,,,,,,,,,,,,,,,,Texas,1189.7831364,1488.7831364,1438.7831364,64.031192114,1239.7831364,55.174953179,66.256377776,52.949767517
10400,48363,755.85254597,Palo Pinto,49,0,93,6.4827459088,12.303987133,,,,,,,,,,,,,,,,Texas,504.30374823,646.30374823,597.30374823,79.023845513,553.30374823,73.202604289,85.506591422,66.71985838
10400,48365,398.78242517,Panola,53,0,94,13.29045531,23.571750926,,,,,,,,,,,,,,,,Texas,161.09363008,308.09363008,255.09363008,63.96812246,214.09363008,53.686826843,77.25857777,40.396371534
17200,48367,1456.5135947,Parker,84,0,262,5.7671964274,17.988160285,,,,,,,,,,,,,,,,Texas,654.0366052,1000.0366052,916.0366052,62.892417106,738.0366052,50.671453248,68.659613533,44.904256821
10400,48373,580.65887097,Polk,104,0,88,17.91068822,15.155197724,,,,,,,,,,,,,,,,Texas,76.335282258,268.33528226,164.33528226,28.30151927,180.33528226,31.057009765,46.21220749,13.146321545
12800,48375,3926,Potter,0,0,533,0,13.57615894,,,,,,,,,,,,,,,,Texas,1339,1872,1872,47.682119205,1339,34.105960265,47.682119205,34.105960265
12800,48381,2098,Randall,0,0,265,0,12.631077216,,,,,,,,,,,,,,,,Texas,299,564,564,26.882745472,299,14.251668255,26.882745472,14.251668255
18250,48397,624.95036101,Rockwall,14,0,60,2.2401779203,9.6007625154,,,,,,,,,,,,,,,,Texas,310.76850181,384.76850181,370.76850181,59.327672234,324.76850181,51.967087639,61.567850154,49.726909718
11050,48401,717.32693784,Rusk,30,0,79,4.1821934208,11.013109342,,,,,,,,,,,,,,,,Texas,313.29316961,422.29316961,392.29316961,54.688197099,343.29316961,47.857281178,58.87039052,43.675087758
10400,48407,197.325,San Jacinto,110,0,2,55.745597365,1.0135563157,,,,,,,,,,,,,,,,Texas,0,112,2,1.0135563157,110,55.745597365,56.75915368,0
12300,48409,1777.8951787,San Patricio,159,0,420,8.9431594113,23.623439954,,,,,,,,,,,,,,,,Texas,863.96091791,1442.9609179,1283.9609179,72.218032496,1022.9609179,57.537751953,81.161191907,48.594592541
10400,48419,592.53103448,Shelby,67,0,114,11.307424607,19.239498586,,,,,,,,,,,,,,,,Texas,250.86206897,431.86206897,364.86206897,61.576870701,317.86206897,53.644796722,72.884295308,42.337372115
13400,48423,4020,Smith,93,0,434,2.3134328358,10.7960199,,,,,,,,,,,,,,,,Texas,1030,1557,1464,36.417910448,1123,27.935323383,38.731343284,25.621890547
10400,48427,1141.745749,Starr,0,0,131,0,11.473657784,,,,,,,,,,,,,,,,Texas,593.11821862,724.11821862,724.11821862,63.422020118,593.11821862,51.948362335,63.422020118,51.948362335
17200,48439,38937.486405,Tarrant,394,0,5173,1.0118783629,13.285397897,,,,,,,,,,,,,,,,Texas,8929.9633948,14496.963395,14102.963395,36.2195013,9323.9633948,23.945981766,37.231379663,22.934103403
12100,48441,3516,Taylor,31,0,358,0.8816837315,10.182025028,,,,,,,,,,,,,,,,Texas,1119,1508,1477,42.007963595,1150,32.707622298,42.889647327,31.825938567
11450,48449,572.31104651,Titus,42,0,84,7.3386666667,14.677333333,,,,,,,,,,,,,,,,Texas,206.96802326,332.96802326,290.96802326,50.840888889,248.96802326,43.502222222,58.179555556,36.163555556
12400,48451,2840.3118562,Tom Green,0,0,506,0,17.814945176,,,,,,,,,,,,,,,,Texas,703.73055948,1209.7305595,1209.7305595,42.591469555,703.73055948,24.776524379,42.591469555,24.776524379
17650,48453,31236.629657,Travis,14,0,3100,0.0448191759,9.9242460985,,,,,,,,,,,,,,,,Texas,3466.6891892,6580.6891892,6566.6891892,21.02239986,3480.6891892,11.142972937,21.067219036,11.098153761
10550,48457,304.94729064,Tyler,44,0,27,14.428723045,8.8539891413,,,,,,,,,,,,,,,,Texas,147.48029557,218.48029557,174.48029557,57.216542308,191.48029557,62.791276212,71.645265353,48.362553167
12200,48459,517.8921364,Upshur,62,0,69,11.971604827,13.32323763,,,,,,,,,,,,,,,,Texas,171.54975644,302.54975644,240.54975644,46.447848796,233.54975644,45.096215993,58.419453623,33.124611165
10400,48463,626.06907521,Uvalde,18,0,138,2.8750821136,22.042296204,,,,,,,,,,,,,,,,Texas,297.99204726,453.99204726,435.99204726,69.639607597,315.99204726,50.472393506,72.51468971,47.597311393
10400,48465,1075.5987276,Val Verde,0,0,531,0,49.367853122,,,,,,,,,,,,,,,,Texas,504.09225176,1035.0922518,1035.0922518,96.234053206,504.09225176,46.866200084,96.234053206,46.866200084
10600,48467,749.99095338,Van Zandt,114,0,53,15.200183347,7.066751907,,,,,,,,,,,,,,,,Texas,265.65901183,432.65901183,318.65901183,42.488380746,379.65901183,50.621812186,57.688564093,35.421628839
12850,48469,1955.2412528,Victoria,0,0,315,0,16.110543881,,,,,,,,,,,,,,,,Texas,799.41742109,1114.4174211,1114.4174211,56.996415124,799.41742109,40.885871243,56.996415124,40.885871243
12050,48471,2149.3572581,Walker,0,0,220,0,10.235618075,,,,,,,,,,,,,,,,Texas,880.16068548,1100.1606855,1100.1606855,51.185566353,880.16068548,40.949948278,51.185566353,40.949948278
17000,48473,988.94862088,Waller,104,0,55,10.51621872,5.5614618231,,,,,,,,,,,,,,,,Texas,442.15738237,601.15738237,497.15738237,50.271305493,546.15738237,55.22606239,60.787524213,44.70984367
12750,48477,781.6747224,Washington,37,0,170,4.7334266978,21.748176719,,,,,,,,,,,,,,,,Texas,313.93533638,520.93533638,483.93533638,61.910065979,350.93533638,44.895315957,66.643492677,40.16188926
10400,48479,4255,Webb,25,0,1008,0.5875440658,23.689776733,,,,,,,,,,,,,,,,Texas,684,1717,1692,39.764982374,709,16.662749706,40.352526439,16.07520564
11050,48481,1000.0915361,Wharton,92,0,212,9.1991579454,21.198059613,,,,,,,,,,,,,,,,Texas,330.43322884,634.43322884,542.43322884,54.238358119,422.43322884,42.239456451,63.437516064,33.040298506
11950,48485,2847,Wichita,34,0,714,1.1942395504,25.079030558,,,,,,,,,,,,,,,,Texas,1090,1838,1804,63.364945557,1124,39.480154549,64.559185107,38.285914998
10400,48489,408.24048583,Willacy,33,0,72,8.0834706859,17.636663315,,,,,,,,,,,,,,,,Texas,134.45506073,239.45506073,206.45506073,50.571922162,167.45506073,41.018729533,58.655392848,32.935258848
17650,48491,2942,Williamson,203,0,465,6.900067981,15.805574439,,,,,,,,,,,,,,,,Texas,468,1136,933,31.713120326,671,22.807613868,38.613188307,15.907545887
12950,48493,326.42975207,Wilson,5,0,49,1.5317231252,15.010886627,,,,,,,,,,,,,,,,Texas,141.6584022,195.6584022,190.6584022,58.407176735,146.6584022,44.928013233,59.93889986,43.396290108
11100,48497,658.41761364,Wise,109,0,21,16.554842663,3.1894651001,,,,,,,,,,,,,,,,Texas,341.09446023,471.09446023,362.09446023,54.994649707,450.09446023,68.360027269,71.549492369,51.805184607
11400,48499,626.14718163,Wood,108,0,18,17.248340832,2.8747234721,,,,,,,,,,,,,,,,Texas,229.70146138,355.70146138,247.70146138,39.559622505,337.70146138,53.933239865,56.807963337,36.684899033
11050,48003,,Andrews,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11950,48009,,Archer,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11950,48011,,Armstrong,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48017,,Bailey,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48019,,Bandera,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48023,,Baylor,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48031,,Blanco,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48033,,Borden,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10850,48035,,Bosque,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48043,,Brewster,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48045,,Briscoe,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48047,,Brooks,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10700,48051,,Burleson,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48059,,Callahan,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11450,48063,,Camp,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48065,,Carson,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48069,,Castro,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48075,,Childress,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48077,,Clay,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48079,,Cochran,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48081,,Coke,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48083,,Coleman,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48087,,Collingsworth,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48093,,Comanche,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48095,,Concho,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48101,,Cottle,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48103,,Crane,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48105,,Crockett,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48107,,Crosby,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48109,,Culberson,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48111,,Dallam,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48115,,Dawson,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10550,48117,,Deaf Smith,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48119,,Delta,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48125,,Dickens,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48127,,Dimmit,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48129,,Donley,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48131,,Duval,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48133,,Eastland,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48137,,Edwards,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48145,,Falls,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48151,,Fisher,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48153,,Floyd,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48155,,Foard,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48159,,Franklin,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10900,48161,,Freestone,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48163,,Frio,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48165,,Gaines,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48169,,Garza,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48173,,Glasscock,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48175,,Goliad,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48177,,Gonzales,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48191,,Hall,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48193,,Hamilton,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48195,,Hansford,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10750,48197,,Hardeman,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48205,,Hartley,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48207,,Haskell,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11400,48211,,Hemphill,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48229,,Hudspeth,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48235,,Irion,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10800,48237,,Jack,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48239,,Jackson,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48243,,Jeff Davis,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48247,,Jim Hogg,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48255,,Karnes,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48261,,Kenedy,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48263,,Kent,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48267,,Kimble,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48269,,King,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48271,,Kinney,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48275,,Knox,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48279,,Lamb,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48281,,Lampasas,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48283,,La Salle,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48285,,Lavaca,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11300,48287,,Lee,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11350,48289,,Leon,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48295,,Lipscomb,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48297,,Live Oak,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48299,,Llano,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48301,,Loving,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48305,,Lynn,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48307,,McCulloch,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48311,,McMullen,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48313,,Madison,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48315,,Marion,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48317,,Martin,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48319,,Mason,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48327,,Menard,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48333,,Mills,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48335,,Mitchell,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
10400,48337,,Montague,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
11050,48343,,Morris,,,,,,571291,48127,8.4242531389,11755,137564,24.079497139,89437,149319,59882,26.137117511,10.481873511,2.0576203721,15.655244,10400,11950,Texas,,,,,,,,
