county,ELI_Cutoff,Number of ELI HHs surveyed,Unweighted ELI obs < 10,State Name,County Name,Housing gap,Total ELI renters,Number of HUD asst units,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),AAA units,AAA units (asst off),Total Population 2013,"AAA units (asst off, no neg)",check,check_noasst
51077,15500,3.083427851,1,Virginia,Grayson County,145.6381853,368.4337744,68,213.6381853,60.47100039,42.01449485,222.7955892,154.7955892,,154.7955892,368.4337744,368.4337744
51079,23250,3.070588235,1,Virginia,Greene County,242.1215686,302.2823529,80,322.1215686,19.90218209,0,60.16078431,-19.83921569,,0,302.2823529,302.2823529
51081,15500,2.66917681,1,Virginia,Greensville County,206.8434083,317.027027,14,220.8434083,34.75527616,30.33924888,110.1836187,96.18361873,,96.18361873,317.027027,317.027027
51083,15500,13.20546632,0,Virginia,Halifax County,700.7700791,1214.902901,123,823.7700791,42.31884058,32.19457469,514.1328219,391.1328219,,391.1328219,1214.902901,1214.902901
51085,22150,14.70474517,0,Virginia,Hanover County,639.0437171,1383.471441,200,839.0437171,53.80868025,39.35229221,744.4277241,544.4277241,101330,544.4277241,1383.471441,1383.471441
51087,22150,77,0,Virginia,Henrico County,7757,10291,2276,10033,24.62345739,2.507044991,2534,258,318611,258,10291,10291
51089,15500,12.68960171,0,Virginia,Henry County,887.8627774,1315.829829,67,954.8627774,32.52449837,27.43265453,427.9670511,360.9670511,,360.9670511,1315.829829,1315.829829
51091,16400,0.068258532,1,Virginia,Highland County,4.61007626,9.337417177,,4.61007626,50.62792877,50.62792877,4.727340918,4.727340918,,4.727340918,9.337417177,9.337417177
51093,22000,6.579582732,1,Virginia,Isle of Wight County,332.670122,636.7752264,259,591.670122,47.75705645,7.083363556,304.1051043,45.10510432,,45.10510432,636.7752264,636.7752264
51095,22000,8.702859511,1,Virginia,James City County,912.556983,1164.525487,146,1058.556983,21.63701068,9.099715303,251.9685039,105.9685039,70516,105.9685039,1164.525487,1164.525487
51097,22150,1.455607075,1,Virginia,King and Queen County,80.33831358,142.1456294,8,88.33831358,43.4816857,37.85365477,61.80731582,53.80731582,,53.80731582,142.1456294,142.1456294
51099,27400,4.424807198,1,Virginia,King George County,314.0311697,459.5292417,7,321.0311697,31.66241858,30.13912052,145.498072,138.498072,,138.498072,459.5292417,459.5292417
51101,22150,2.820738137,1,Virginia,King William County,122.5845782,265.3844464,29,151.5845782,53.80868025,42.88113706,142.7998682,113.7998682,,113.7998682,265.3844464,265.3844464
51103,17550,3.554181693,1,Virginia,Lancaster County,196.1634896,347.0795123,75,271.1634896,43.4816857,21.87280435,150.9160227,75.91602267,,75.91602267,347.0795123,347.0795123
51105,15500,9.49772346,1,Virginia,Lee County,560.4906542,904.7831296,300,860.4906542,38.05248619,4.895369286,344.2924754,44.29247544,,44.29247544,904.7831296,904.7831296
51107,32200,40,0,Virginia,Loudoun County,3750,4673,431,4181,19.75176546,10.52856837,923,492,349679,492,4673,4673
51109,20000,5.20010005,1,Virginia,Louisa County,141.6408204,517.5337669,95,236.6408204,72.63157895,54.27528877,375.8929465,280.8929465,,280.8929465,517.5337669,517.5337669
51111,15500,3.380484296,1,Virginia,Lunenburg County,179.3910333,311.0045553,,179.3910333,42.31884058,42.31884058,131.6135219,131.6135219,,131.6135219,311.0045553,311.0045553
51113,20800,2.00232288,1,Virginia,Madison County,149.1015431,207.6694873,14,163.1015431,28.20247934,21.46099787,58.56794425,44.56794425,,44.56794425,207.6694873,207.6694873
51115,22000,3.482740855,1,Virginia,Mathews County,192.2205049,340.1030397,5,197.2205049,43.4816857,42.01154301,147.8825348,142.8825348,,142.8825348,340.1030397,340.1030397
51117,15500,9.666746584,1,Virginia,Mecklenburg County,512.9820187,889.3406857,56,568.9820187,42.31884058,36.02204106,376.358667,320.358667,,320.358667,889.3406857,889.3406857
51119,20250,2.607590589,1,Virginia,Middlesex County,143.9189421,254.6412502,31,174.9189421,43.4816857,31.30769584,110.7223081,79.72230809,,79.72230809,254.6412502,254.6412502
51121,20650,44.75651973,0,Virginia,Montgomery County,4657.390569,5739.006462,480,5137.390569,18.84674465,10.48292762,1081.615894,601.6158935,96207,601.6158935,5739.006462,5739.006462
51125,23250,2.584292146,1,Virginia,Nelson County,70.3911956,257.1985993,33,103.3911956,72.63157895,59.80102696,186.8074037,153.8074037,,153.8074037,257.1985993,257.1985993
51127,22150,1.154657294,1,Virginia,New Kent County,50.17948155,108.634007,4,54.17948155,53.80868025,50.12659201,58.45452548,54.45452548,,54.45452548,108.634007,108.634007
51131,15500,5.429503692,1,Virginia,Northampton County,299.6668384,530.2119183,166,465.6668384,43.4816857,12.17344945,230.5450799,64.54507986,,64.54507986,530.2119183,530.2119183
51133,19400,3.545251589,1,Virginia,Northumberland County,195.6706165,346.2074532,20,215.6706165,43.4816857,37.70480256,150.5368367,130.5368367,,130.5368367,346.2074532,346.2074532
51135,15500,8.170702469,1,Virginia,Nottoway County,433.5919444,751.7046272,13,446.5919444,42.31884058,40.5894379,318.1126828,305.1126828,,305.1126828,751.7046272,751.7046272
51137,20350,6.113821138,1,Virginia,Orange County,455.261324,634.0905923,70,525.261324,28.20247934,17.1630473,178.8292683,108.8292683,,108.8292683,634.0905923,634.0905923
51139,16450,6.093498119,1,Virginia,Page County,557.7727029,881.163353,19,576.7727029,36.70041986,34.54417948,323.3906502,304.3906502,,304.3906502,881.163353,881.163353
51141,15500,4.073650548,1,Virginia,Patrick County,285.0241303,422.4112802,37,322.0241303,32.52449837,23.76526259,137.3871499,100.3871499,,100.3871499,422.4112802,422.4112802
51143,15500,11.69221824,0,Virginia,Pittsylvania County,818.0781083,1212.407598,104,922.0781083,32.52449837,23.94652507,394.3294893,290.3294893,,290.3294893,1212.407598,1212.407598
51145,22150,2.746924429,1,Virginia,Powhatan County,119.3767575,258.4398067,12,131.3767575,53.80868025,49.1654327,139.0630492,127.0630492,,127.0630492,258.4398067,258.4398067
51147,15900,8.062814673,1,Virginia,Prince Edward County,427.8666986,741.7789499,115,542.8666986,42.31884058,26.81556969,313.9122513,198.9122513,,198.9122513,741.7789499,741.7789499
51149,22150,9.353723953,1,Virginia,Prince George County,724.8512482,1110.972973,56,780.8512482,34.75527616,29.71464948,386.1217248,330.1217248,,330.1217248,1110.972973,1110.972973
51153,32200,55.17216623,0,Virginia,Prince William County,6935.934696,7933.72967,1458,8393.934696,12.57661927,0,997.7949745,-460.2050255,438580,0,7933.72967,7933.72967
51155,15600,8.585737364,1,Virginia,Pulaski County,893.4370336,1100.925687,286,1179.437034,18.84674465,0,207.488653,-78.51134703,,0,1100.925687,1100.925687
51157,23400,1.342624855,1,Virginia,Rappahannock County,99.9776008,139.2493778,2,101.9776008,28.20247934,26.76620721,39.271777,37.271777,,37.271777,139.2493778,139.2493778
51159,18550,1.946762837,1,Virginia,Richmond County,107.4463335,190.1088786,6,113.4463335,43.4816857,40.32559955,82.66254508,76.66254508,,76.66254508,190.1088786,190.1088786
51161,19100,15.02115377,0,Virginia,Roanoke County,1232.167468,1968.374888,430,1662.167468,37.40178887,15.55635674,736.2074195,306.2074195,93524,306.2074195,1968.374888,1968.374888
51163,16600,4.739092387,1,Virginia,Rockbridge County,320.0710089,648.2835354,78,398.0710089,50.62792877,38.59615629,328.2125266,250.2125266,,250.2125266,648.2835354,648.2835354
51165,17800,14.64001469,0,Virginia,Rockingham County,994.8703318,1215.771887,81,1075.870332,18.1696548,11.50722077,220.901555,139.901555,77741,139.901555,1215.771887,1215.771887
51167,15500,9.643421999,1,Virginia,Russell County,569.0887851,918.6628325,113,682.0887851,38.05248619,25.75199944,349.5740475,236.5740475,,236.5740475,918.6628325,918.6628325
51169,14600,6.665708124,1,Virginia,Scott County,393.364486,634.9964055,130,523.364486,38.05248619,17.57992935,241.6319195,111.6319195,,111.6319195,634.9964055,634.9964055
51171,19550,11.99140247,0,Virginia,Shenandoah County,1097.641591,1734.04245,216,1313.641591,36.70041986,24.2439774,636.4008598,420.4008598,,420.4008598,1734.04245,1734.04245
51173,15500,7.673345936,1,Virginia,Smyth County,362.431758,916.8756144,396,758.431758,60.47100039,17.28084528,554.4438563,158.4438563,,158.4438563,916.8756144,916.8756144
51175,17050,4.406114683,1,Virginia,Southampton County,222.777457,426.4259284,7,229.777457,47.75705645,46.11550524,203.6484713,196.6484713,,196.6484713,426.4259284,426.4259284
51177,32200,24.41838046,0,Virginia,Spotsylvania County,1732.986825,2535.92063,317,2049.986825,31.66241858,19.16202735,802.9338046,485.9338046,127348,485.9338046,2535.92063,2535.92063
51179,32200,16.34228442,0,Virginia,Stafford County,2237.077156,2646.844806,289,2526.077156,15.48136291,4.562702345,409.76765,120.76765,136788,120.76765,2646.844806,2646.844806
51181,22000,1.152774912,1,Virginia,Surry County,89.33237054,136.9189189,8,97.33237054,34.75527616,28.91240209,47.58654838,39.58654838,,39.58654838,136.9189189,136.9189189
51183,22150,2.661440066,1,Virginia,Sussex County,206.2438622,316.1081081,113,319.2438622,34.75527616,0,109.8642459,-3.135754075,,0,316.1081081,316.1081081
51185,15500,17.13779056,0,Virginia,Tazewell County,1011.35514,1632.600048,220,1231.35514,38.05248619,24.57704863,621.2449077,401.2449077,,401.2449077,1632.600048,1632.600048
51187,23050,9.915099409,1,Virginia,Warren County,907.5857066,1433.794197,134,1041.585707,36.70041986,27.35458764,526.2084901,392.2084901,,392.2084901,1433.794197,1433.794197
51191,14600,10.5942029,0,Virginia,Washington County,500.3913044,1265.884058,97,597.3913044,60.47100039,52.80837131,765.4927536,668.4927536,,668.4927536,1265.884058,1265.884058
51193,19000,5.965309978,1,Virginia,Westmoreland County,329.2392238,582.5354628,137,466.2392238,43.4816857,19.96380418,253.2962391,116.2962391,,116.2962391,582.5354628,582.5354628
51195,15500,17.03762281,0,Virginia,Wise County,1005.443925,1623.057752,508,1513.443925,38.05248619,6.753538303,617.613827,109.613827,,109.613827,1623.057752,1623.057752
51197,15500,5.92299937,1,Virginia,Wythe County,279.7584121,707.7295526,241,520.7584121,60.47100039,26.41844471,427.9711405,186.9711405,,186.9711405,707.7295526,707.7295526
51199,22000,7.725238293,1,Virginia,York County,810.0464153,1033.710457,134,944.0464153,21.63701068,8.673999703,223.664042,89.664042,66269,89.664042,1033.710457,1033.710457
51510,32200,47,0,Virginia,Alexandria city,3615,6161,1908,5523,41.32446032,10.35546178,2546,638,148892,638,6161,6161
51515,17350,3.380296069,1,Virginia,Bedford city,203.2787136,312.0627871,172,375.2787136,34.85967504,0,108.7840735,-63.21592649,,0,312.0627871,312.0627871
51520,14600,7.505356018,1,Virginia,Bristol city,354.4971645,896.8027725,500,854.4971645,60.47100039,4.717381498,542.3056081,42.30560807,,42.30560807,896.8027725,896.8027725
51530,16600,2.564570571,1,Virginia,Buena Vista city,173.2071509,350.8201025,58,231.2071509,50.62792877,34.09523877,177.6129516,119.6129516,,119.6129516,350.8201025,350.8201025
51540,23250,29.80588235,0,Virginia,Charlottesville city,2350.24902,2934.223529,860,3210.24902,19.90218209,0,583.9745098,-276.0254902,,0,2934.223529,2934.223529
51550,22000,31,0,Virginia,Chesapeake city,2978,4632,1548,4526,35.70811744,2.288428325,1654,106,230571,106,4632,4632
51560,,,,,,,,,,0,0,,,,0,,
51570,22150,7.427274603,1,Virginia,Colonial Heights city,575.5642666,882.1621622,118,693.5642666,34.75527616,21.37905067,306.5978956,188.5978956,,188.5978956,882.1621622,882.1621622
51580,16450,1.31170336,1,Virginia,Covington city,102.3597087,166.3052475,9,111.3597087,38.45070423,33.0389688,63.94553882,54.94553882,,54.94553882,166.3052475,166.3052475
51590,15500,24.47795329,0,Virginia,Danville city,1712.667119,2538.205834,1093,2805.667119,32.52449837,0,825.538715,-267.461285,,0,2538.205834,2538.205834
51595,15500,4.479574995,1,Virginia,Emporia city,347.1371983,532.0540541,84,431.1371983,34.75527616,18.9674066,184.9168558,100.9168558,,100.9168558,532.0540541,532.0540541
51600,32200,5.458317025,1,Virginia,Fairfax city,588.9236791,634.0266145,59,647.9236791,7.113729044,0,45.10293542,-13.89706458,,0,634.0266145,634.0266145
51610,32200,1.681101488,1,Virginia,Falls Church city,148.9455918,257.7128581,87,235.9455918,42.20482714,8.446325274,108.7672663,21.76726627,,21.76726627,257.7128581,257.7128581
51620,17050,7.408082929,1,Virginia,Franklin city,374.5599003,716.9578795,219,593.5599003,47.75705645,17.21132898,342.3979793,123.3979793,,123.3979793,716.9578795,716.9578795
51630,32200,10.65771558,0,Virginia,Fredericksburg city,1458.922844,1726.155194,611,2069.922844,15.48136291,0,267.23235,-343.76765,,0,1726.155194,1726.155194
51640,15500,2.341020794,1,Virginia,Galax city,110.5724008,279.7247637,147,257.5724008,60.47100039,7.919342805,169.152363,22.15236295,,22.15236295,279.7247637,279.7247637
51650,22000,51,0,Virginia,Hampton city,4412,6263,1908,6320,29.55452659,0,1851,-57,136699,0,6263,6263
51660,17800,30.35998531,0,Virginia,Harrisonburg city,2063.129668,2521.228113,523,2586.129668,18.1696548,0,458.098445,-64.90155504,,0,2521.228113,2521.228113
51670,22150,14.69981432,0,Virginia,Hopewell city,1139.137611,1745.945946,539,1678.137611,34.75527616,3.883759128,606.8083351,67.80833505,,67.80833505,1745.945946,1745.945946
51678,16600,1.789348669,1,Virginia,Lexington city,120.8498562,244.7737217,58,178.8498562,50.62792877,26.93257472,123.9238655,65.92386548,,65.92386548,244.7737217,244.7737217
51680,17350,30.63369397,0,Virginia,Lynchburg city,2437.676198,3945.619784,1385,3822.676198,38.2181677,3.115951169,1507.943586,122.9435858,78014,122.9435858,3945.619784,3945.619784
51683,32200,6.806571863,1,Virginia,Manassas city,847.4181969,985.5916057,135,982.4181969,14.01933702,0.321980097,138.1734088,3.173408809,,3.173408809,985.5916057,985.5916057
51685,32200,2.021261908,1,Virginia,Manassas Park city,251.6471076,292.6787243,136,387.6471076,14.01933702,0,41.03161673,-94.96838327,,0,292.6787243,292.6787243
51690,15500,9.066576219,1,Virginia,Martinsville city,634.3678651,940.1454598,149,783.3678651,32.52449837,16.67588702,305.7775947,156.7775947,,156.7775947,940.1454598,940.1454598
51700,22000,79,0,Virginia,Newport News city,6864,10304,3930,10794,33.38509317,0,3440,-490,182020,0,10304,10304
51710,22000,161.4556224,0,Virginia,Norfolk city,11151.24878,16418.82964,4919,16070.24878,32.08255993,2.12305545,5267.580858,348.5808575,246139,348.5808575,16418.82964,16418.82964
51720,15500,3.086987779,1,Virginia,Norton city,182.1728972,294.0762042,192,374.1728972,38.05248619,0,111.903307,-80.09669303,,0,294.0762042,294.0762042
51730,22150,26.80008253,0,Virginia,Petersburg city,2076.827729,3183.135135,1003,3079.827729,34.75527616,3.245460914,1106.307407,103.3074066,,103.3074066,3183.135135,3183.135135
51735,22000,0.977621218,1,Virginia,Poquoson city,102.5105678,130.8150297,4,106.5105678,21.63701068,18.57925806,28.30446194,24.30446194,,24.30446194,130.8150297,130.8150297
51740,22000,51.54437759,0,Virginia,Portsmouth city,3204.751222,4899.170365,2016,5220.751222,34.58583834,0,1694.419143,-321.5808575,96205,0,4899.170365,4899.170365
51750,20650,9.083314101,1,Virginia,Radford city,945.2151704,1164.728595,221,1166.21517,18.84674465,0,219.5134241,-1.48657589,,0,1164.728595,1164.728595
51760,22150,179,0,Virginia,Richmond city,12956,20390,6044,19000,36.45904855,6.81706719,7434,1390,214114,1390,20390,20390
51770,19100,36.23737148,0,Virginia,Roanoke city,3655.14287,5475.869468,2347,6002.14287,33.25,0,1820.726598,-526.2734019,98465,0,5475.869468,5475.869468
51775,19100,6.135449262,1,Virginia,Salem city,618.8623156,927.1345552,64,682.8623156,33.25,26.34701061,308.2722396,244.2722396,,244.2722396,927.1345552,927.1345552
51790,18800,11.24315539,0,Virginia,Staunton city,759.3454182,1538.006001,346,1105.345418,50.62792877,28.13126752,778.6605826,432.6605826,,432.6605826,1538.006001,1538.006001
51800,22000,22.60621966,0,Virginia,Suffolk city,1142.992521,2187.840966,826,1968.992521,47.75705645,10.00294119,1044.848445,218.8484451,85728,218.8484451,2187.840966,2187.840966
51810,22000,74,0,Virginia,Virginia Beach city,7933,9487,1658,9591,16.3803099,0,1554,-104,448479,0,9487,9487
51820,18800,8.936992124,1,Virginia,Waynesboro city,603.5906988,1222.534692,320,923.5906988,50.62792877,24.45280244,618.943993,298.943993,,298.943993,1222.534692,1222.534692
51830,22000,3.594280978,1,Virginia,Williamsburg city,376.886034,480.9490261,61,437.886034,21.63701068,8.953753888,104.0629921,43.06299213,,43.06299213,480.9490261,480.9490261
51840,19700,6.711036226,1,Virginia,Winchester city,549.3462511,769.3723673,122,671.3462511,28.59813084,12.74104977,220.0261163,98.02611626,,98.02611626,769.3723673,769.3723673
53001,16600,5.714285714,1,Washington,Adams County,466.0952381,532.4761905,52,518.0952381,12.46646396,2.700769093,66.38095238,14.38095238,,14.38095238,532.4761905,532.4761905
53003,17300,9.969604863,1,Washington,Asotin County,813.1874367,929.0010132,160,973.1874367,12.46646396,0,115.8135765,-44.18642351,,0,929.0010132,929.0010132
53005,20350,30.61725215,0,Washington,Benton County,3637.597425,4583.353736,935,4572.597425,20.63459131,0.234682115,945.7563115,10.75631147,184486,10.75631147,4583.353736,4583.353736
53007,17600,8.792799694,1,Washington,Chelan County,909.7165837,1321.625431,283,1192.716584,31.16683726,9.75381104,411.9088472,128.9088472,73967,128.9088472,1321.625431,1321.625431
53009,17000,28.99406122,0,Washington,Clallam County,2255.879397,2807.473732,455,2710.879397,19.64735516,3.440614037,551.5943353,96.59433531,72312,96.59433531,2807.473732,2807.473732
53011,20800,101,0,Washington,Clark County,8445,10960,2227,10672,22.94708029,2.627737226,2515,288,443817,288,10960,10960
53013,17050,2.112462006,1,Washington,Columbia County,172.3064843,196.8462513,12,184.3064843,12.46646396,6.370335676,24.53976697,12.53976697,,12.53976697,196.8462513,196.8462513
53015,16850,35.4303539,0,Washington,Cowlitz County,2608.348911,3712.594941,525,3133.348911,29.74324017,15.60218767,1104.24603,579.24603,101860,579.24603,3712.594941,3712.594941
53017,17600,4.207200306,1,Washington,Douglas County,435.2834163,632.3745691,68,503.2834163,31.16683726,20.41371667,197.0911528,129.0911528,,129.0911528,632.3745691,632.3745691
53019,16600,3.159545924,1,Washington,Ferry County,105.4406605,166.647678,17,122.4406605,36.72839506,26.52723282,61.20701754,44.20701754,,44.20701754,166.647678,166.647678
53021,20350,14.26131529,0,Washington,Franklin County,1937.676778,2339.642906,387,2324.676778,17.18066151,0.639675753,401.9661284,14.96612837,86638,14.96612837,2339.642906,2339.642906
53023,17800,0.227963526,1,Washington,Garfield County,18.59422492,21.24240122,,18.59422492,12.46646396,12.46646396,2.648176292,2.648176292,,2.648176292,21.24240122,21.24240122
53025,16600,16.55969721,0,Washington,Grant County,1669.941966,2077.207019,383,2052.941966,19.60637768,1.16815768,407.2650533,24.26505333,91878,24.26505333,2077.207019,2077.207019
53027,16600,25.49731692,0,Washington,Grays Harbor County,1262.413668,2676.032355,547,1809.413668,52.82517173,32.38446222,1413.618687,866.6186869,71078,866.6186869,2676.032355,2676.032355
53029,20650,32.54719831,0,Washington,Island County,1681.028168,2190.703444,216,1897.028168,23.26537063,13.40552399,509.6752756,293.6752756,78801,293.6752756,2190.703444,2190.703444
53031,19100,12.00593879,0,Washington,Jefferson County,934.120603,1162.526268,106,1040.120603,19.64735516,10.52928163,228.4056647,122.4056647,,122.4056647,1162.526268,1162.526268
53033,26000,601,0,Washington,King County,58783,81605,19422,78205,27.96642363,4.166411372,22822,3400,2044449,3400,81605,81605
53035,21950,60,0,Washington,Kitsap County,4256,6000,1318,5574,29.06666667,7.1,1744,426,253968,426,6000,6000
53037,19550,15.44030279,0,Washington,Kittitas County,1557.058034,1936.792981,234,1791.058034,19.60637768,7.524549506,379.7349467,145.7349467,,145.7349467,1936.792981,1936.792981
53039,16600,6.450547599,1,Washington,Klickitat County,406.0050548,552.8498736,114,520.0050548,26.56142759,5.941001425,146.8448189,32.84481887,,32.84481887,552.8498736,552.8498736
53041,16600,25.32097725,0,Washington,Lewis County,1593.732098,2170.156698,269,1862.732098,26.56142759,14.16600931,576.4245998,307.4245998,75081,307.4245998,2170.156698,2170.156698
53043,16600,2.089665654,1,Washington,Lincoln County,170.4470618,194.7220111,12,182.4470618,12.46646396,6.303832458,24.27494934,12.27494934,,12.27494934,194.7220111,194.7220111
53045,18100,17.50268308,0,Washington,Mason County,866.5863321,1836.967645,99,965.5863321,52.82517173,47.43585525,970.3813131,871.3813131,,871.3813131,1836.967645,1836.967645
53047,16600,18.49576883,0,Washington,Okanogan County,617.2425181,975.5442725,173,790.2425181,36.72839506,18.99470476,358.3017544,185.3017544,,185.3017544,975.5442725,975.5442725
53049,16600,5.292876588,1,Washington,Pacific County,389.6565336,554.6178539,80,469.6565336,29.74324017,15.31889385,164.9613203,84.96132033,,84.96132033,554.6178539,554.6178539
53051,16600,5.964086687,1,Washington,Pend Oreille County,199.0340557,314.5708978,38,237.0340557,36.72839506,24.64844734,115.5368421,77.53684211,,77.53684211,314.5708978,314.5708978
53053,21050,226,0,Washington,Pierce County,22399,27566,4272,26671,18.74410506,3.246753247,5167,895,819743,895,27566,27566
53055,19450,7.276091225,1,Washington,San Juan County,375.8023712,489.7428636,4,379.8023712,23.26537063,22.4486155,113.9404924,109.9404924,,109.9404924,489.7428636,489.7428636
53057,20350,54.17671047,0,Washington,Skagit County,2798.169461,3646.553693,453,3251.169461,23.26537063,10.84268231,848.384232,395.384232,118837,395.384232,3646.553693,3646.553693
53059,20800,2.228475147,1,Washington,Skamania County,140.2628475,190.9934288,86,226.2628475,26.56142759,0,50.7305813,-35.2694187,,0,190.9934288,190.9934288
53061,26000,187,0,Washington,Snohomish County,18825,25486,4999,23824,26.13591776,6.521227341,6661,1662,745913,1662,25486,25486
53063,18850,151,0,Washington,Spokane County,12867,18110,3209,16076,28.95085588,11.23136389,5243,2034,479398,2034,18110,18110
53065,16600,15.38059856,0,Washington,Stevens County,513.2827657,811.2371517,115,628.2827657,36.72839506,22.5525157,297.954386,182.954386,,182.954386,811.2371517,811.2371517
53067,23200,66,0,Washington,Thurston County,7579,9697,1247,8826,21.84180674,8.982159431,2118,871,262388,871,9697,9697
53069,16600,1.27676951,1,Washington,Wahkiakum County,93.99455535,133.7872051,16,109.9945554,29.74324017,17.78395005,39.79264973,23.79264973,,23.79264973,133.7872051,133.7872051
53071,17800,21.12143257,0,Washington,Walla Walla County,1517.725797,2914.003358,507,2024.725797,47.91612736,30.51738283,1396.27756,889.2775602,,889.2775602,2914.003358,2914.003358
53073,20950,63,0,Washington,Whatcom County,7111,8877,1281,8392,19.89410837,5.463557508,1766,485,206353,485,8877,8877
53075,19400,39.88601824,0,Washington,Whitman County,3253.369554,3716.712133,179,3432.369554,12.46646396,7.650379377,463.3425785,284.3425785,,284.3425785,3716.712133,3716.712133
53077,16600,47,0,Washington,Yakima County,3357,4622,794,4151,27.36910428,10.19039377,1265,471,247044,471,4622,4622
54001,13850,3.521709166,1,West Virginia,Barbour County,255.6760855,371.7750976,113,368.6760855,31.22829176,0.833571747,116.0990122,3.099012176,,3.099012176,371.7750976,371.7750976
54003,22850,31.15607614,0,West Virginia,Berkeley County,966.7414349,3941.017862,619,1585.741435,75.46975252,59.76315028,2974.276428,2355.276428,108706,2355.276428,3941.017862,3941.017862
54005,15000,8.132997843,1,West Virginia,Boone County,648.2300503,872.6405464,77,725.2300503,25.7162582,16.89246468,224.4104961,147.4104961,,147.4104961,872.6405464,872.6405464
54007,13850,5.831135321,1,West Virginia,Braxton County,318.6783257,557.0768349,33,351.6783257,42.79454723,36.87076833,238.3985092,205.3985092,,205.3985092,557.0768349,557.0768349
54009,15900,5.798152344,1,West Virginia,Brooke County,310.8914067,465.6468538,193,503.8914067,33.23450934,0,154.7554471,-38.2445529,,0,465.6468538,465.6468538
54011,15250,46.29362101,0,West Virginia,Cabell County,3219.30394,5319.212946,1387,4606.30394,39.47781424,13.40252802,2099.909006,712.9090056,97133,712.9090056,5319.212946,5319.212946
54013,13850,2.317660551,1,West Virginia,Calhoun County,126.662844,221.4174312,56,182.662844,42.79454723,17.50295221,94.75458716,38.75458716,,38.75458716,221.4174312,221.4174312
54015,17300,1.004584152,1,West Virginia,Clay County,37.57531107,98.81630648,15,52.57531107,61.97458456,46.79490366,61.24099542,46.24099542,,46.24099542,98.81630648,98.81630648
54017,13850,1.367784137,1,West Virginia,Doddridge County,75.3949305,117.9630417,3,78.3949305,36.08597285,33.54280343,42.5681112,39.5681112,,39.5681112,117.9630417,117.9630417
54019,13850,9.791303216,1,West Virginia,Fayette County,781.2721,1201.37443,256,1037.2721,34.96847609,13.65954912,420.1023304,164.1023304,,164.1023304,1201.37443,1201.37443
54021,13850,2.564220184,1,West Virginia,Gilmer County,140.1376147,244.9724771,9,149.1376147,42.79454723,39.12066512,104.8348624,95.83486239,,95.83486239,244.9724771,244.9724771
54023,14750,1.991729842,1,West Virginia,Grant County,144.5995865,210.2602803,65,209.5995865,31.22829176,0.314226621,65.66069377,0.660693774,,0.660693774,210.2602803,210.2602803
54025,13850,15.00247372,0,West Virginia,Greenbrier County,539.6478046,975.6020408,254,793.6478046,44.6856626,18.65045671,435.9542362,181.9542362,,181.9542362,975.6020408,975.6020408
54027,19700,9.684919473,1,West Virginia,Hampshire County,300.513226,1225.072133,95,395.513226,75.46975252,67.7151071,924.5589068,829.5589068,,829.5589068,1225.072133,1225.072133
54029,15900,9.831967928,1,West Virginia,Hancock County,527.1807565,789.6006624,227,754.1807565,33.23450934,4.485799919,262.4199059,35.41990587,,35.41990587,789.6006624,789.6006624
54031,13850,2.543073742,1,West Virginia,Hardy County,184.6271537,268.4638181,9,193.6271537,31.22829176,27.8758847,83.83666437,74.83666437,,74.83666437,268.4638181,268.4638181
54033,15850,21.29452167,0,West Virginia,Harrison County,1173.795585,1836.522649,640,1813.795585,36.08597285,1.237505271,662.7270646,22.7270646,68972,22.7270646,1836.522649,1836.522649
54035,15750,12.03211009,0,West Virginia,Jackson County,657.5688073,1149.486239,275,932.5688073,42.79454723,18.87081584,491.9174312,216.9174312,,216.9174312,1149.486239,1149.486239
54037,24600,12.91771596,0,West Virginia,Jefferson County,400.8236213,1633.997462,188,588.8236213,75.46975252,63.9642267,1233.173841,1045.173841,,1045.173841,1633.997462,1633.997462
54039,17300,50.99541585,0,West Virginia,Kanawha County,1907.424689,5016.183694,2279,4186.424689,61.97458456,16.54163913,3108.759005,829.7590046,191275,829.7590046,5016.183694,5016.183694
54041,13850,4.431426602,1,West Virginia,Lewis County,321.7215713,467.810935,144,465.7215713,31.22829176,0.446625656,146.0893637,2.089363657,,2.089363657,467.810935,467.810935
54043,17300,6.53163192,1,West Virginia,Lincoln County,520.5952552,700.8199137,170,690.5952552,25.7162582,1.458956619,180.2246585,10.22465852,,10.22465852,700.8199137,700.8199137
54045,13850,15.33954155,0,West Virginia,Logan County,771.6146132,1439.063037,205,976.6146132,46.38076351,32.13538338,667.4484241,462.4484241,,462.4484241,1439.063037,1439.063037
54047,13850,10.81160459,0,West Virginia,McDowell County,543.8488539,1014.27937,128,671.8488539,46.38076351,33.76096626,470.4305158,342.4305158,,342.4305158,1014.27937,1014.27937
54049,15650,14.92493868,0,West Virginia,Marion County,822.6917416,1287.184955,420,1242.691742,36.08597285,3.456629386,464.4932134,44.49321341,,44.49321341,1287.184955,1287.184955
54051,15500,8.184765557,1,West Virginia,Marshall County,438.8593342,657.3146244,244,682.8593342,33.23450934,0,218.4552902,-25.54470978,,0,657.3146244,657.3146244
54053,13850,5.398061288,1,West Virginia,Mason County,375.3864916,620.2460913,258,633.3864916,39.47781424,0,244.8595998,-13.14040025,,0,620.2460913,620.2460913
